blue100H,blue100V,blue500H,blue500V,blueAvg,green100H,green100V,green500H,green500V,greenAvg,label,red100H,red100V,red500H,red500V,redAvg
154.22,154.8,111.54,164.7,75.2200696741,163.86,163.2,131.74,170.48,116.704676524,3,157.3,157.22,139.34,165.98,173.537967776
189.98,189.78,175.12,70.78,94.5499135123,196.74,196.7,182.12,77.52,100.159807529,5,191.66,191.7,177.12,211.9,173.578101241
177.98,179.44,112.26,157.34,92.7627965133,184.98,186.44,155.26,170.34,169.134024703,1,181.98,183.44,147.12,172.34,163.321931502
139.08,140.82,111.26,122.36,73.8017807904,146.08,147.18,133.0,129.36,124.496735634,3,143.08,144.5,150.98,125.56,165.478189938
195.54,195.1,188.34,178.5,104.938519462,202.54,202.1,196.62,179.98,119.447107031,5,199.54,199.1,195.06,175.9,184.706643507
170.04,165.98,186.4,47.38,108.087301669,184.44,180.38,193.08,116.54,178.563217881,1,181.0,177.58,190.72,105.64,172.637546189
123.46,119.38,41.92,109.04,84.480968234,143.3,140.26,53.56,128.12,97.461622729,5,150.02,148.9,136.1,141.52,168.909000943
197.34,197.08,184.0,77.58,61.7526317877,205.02,204.44,190.94,143.38,117.213146819,3,198.66,198.72,188.04,206.02,155.760215338
130.08,128.58,49.64,104.24,86.7404295592,151.08,149.5,59.12,135.24,95.0969884998,5,149.08,147.74,126.0,141.84,178.984980483
213.98,213.22,214.1,222.24,88.0670437861,229.46,227.82,222.94,232.36,154.011769967,2,225.46,223.82,219.94,226.76,183.116940489
218.9,220.0,216.26,206.0,132.101263132,226.9,228.0,223.74,212.0,181.966682126,1,225.9,227.0,220.9,211.0,176.786330066
158.56,156.74,82.86,25.72,71.2099470101,165.56,163.74,88.92,29.3,77.9484749112,5,162.56,160.74,153.58,108.64,171.679974591
164.36,161.68,168.24,146.34,110.081245682,177.7,175.64,175.24,166.3,138.160816958,3,173.94,174.36,172.24,168.22,195.72156533
198.78,197.14,150.36,190.0,85.3665772067,205.86,204.14,162.9,197.0,104.492560473,5,202.38,201.14,200.04,194.0,176.018362984
201.38,200.8,186.46,102.18,77.5853905125,209.38,208.8,200.7,180.7,150.878271961,2,208.38,207.8,203.0,198.9,165.585273669
217.76,217.3,216.48,202.62,108.139267862,225.76,225.3,224.08,212.26,163.137581932,2,218.76,218.3,217.08,203.62,170.525619311
204.06,204.04,208.12,210.36,139.634819116,211.9,212.32,215.6,217.36,194.257391641,1,208.12,207.36,210.58,214.36,191.059722988
196.04,196.68,184.78,180.9,86.9961554465,200.14,199.16,189.62,178.9,102.387904149,5,196.56,198.04,191.94,178.9,172.519106925
189.26,191.58,44.42,44.28,79.6234591944,194.66,196.74,49.38,62.44,87.3211815632,5,185.66,187.82,120.34,172.74,181.789968708
218.9,217.12,103.52,215.0,99.1952874481,226.36,224.68,132.16,223.0,115.590898357,4,220.98,218.28,233.4,216.0,189.37749276
180.5,178.62,187.48,180.8,80.8664183939,189.34,187.54,195.86,187.8,136.376431593,3,186.34,184.7,190.5,184.8,196.242362821
191.44,193.3,190.98,188.78,94.3865725755,203.48,203.46,204.06,197.38,109.863813378,5,200.04,200.66,201.9,195.18,183.042186448
169.12,171.94,91.36,64.1,59.4438471068,170.56,172.66,110.02,92.14,75.9088725921,5,164.56,163.78,159.56,196.26,174.054693277
105.58,104.8,118.7,25.46,68.5068206651,125.22,123.08,137.7,62.72,97.8748036541,3,130.62,130.08,144.7,115.38,172.150304602
209.36,210.26,203.38,201.52,101.808136763,215.8,216.7,209.82,210.36,110.249740441,5,218.8,219.7,212.26,213.36,181.18449818
165.0,165.04,165.44,59.98,87.3937917861,179.0,178.84,177.44,78.68,102.269251137,5,177.0,177.58,179.44,153.04,172.845519022
164.54,163.94,43.36,109.02,84.5701189548,171.74,170.94,62.78,123.32,95.3813775421,5,167.2,167.78,179.28,126.48,176.289935277
218.52,217.4,212.58,203.42,96.8488626756,220.24,219.4,219.3,210.42,121.673091453,4,214.28,213.4,212.62,204.62,172.551191073
214.7,212.32,203.18,192.62,106.980153458,222.7,220.32,217.14,205.68,172.163021825,1,221.7,219.32,217.76,206.14,168.054422228
150.18,146.4,59.42,42.54,72.7398837124,159.74,156.6,65.66,54.0,83.0099511482,5,155.34,150.6,140.64,107.56,178.847192629
143.6,146.4,122.02,144.86,73.3827664194,158.84,158.58,135.86,153.86,151.635129862,1,154.84,155.22,135.82,150.86,146.697716441
191.72,192.5,158.46,72.26,63.3970490253,204.64,205.1,210.64,179.96,145.760660658,2,206.64,205.18,212.32,199.92,162.517808867
177.7,179.76,32.98,182.56,89.3105371929,184.58,185.68,84.18,188.56,116.280704434,4,182.86,183.64,173.06,187.56,177.556043218
113.62,113.28,109.52,118.42,102.069079566,135.62,135.28,128.52,140.42,141.488088477,3,141.62,141.28,135.52,152.02,173.334553322
201.16,201.52,212.08,202.04,94.1835552321,208.84,209.52,219.08,206.24,143.636544041,2,207.68,208.52,216.08,204.24,164.886940325
186.8,186.56,199.52,193.68,109.304266892,193.8,193.48,205.32,199.72,178.02163768,1,190.8,190.64,202.92,197.44,170.843797126
54.28,49.98,12.84,6.7,46.1304704659,88.54,86.66,76.44,43.76,110.797838611,2,126.42,121.04,159.16,80.92,159.374600028
211.9,211.86,44.06,202.16,72.3885917337,218.36,218.58,76.72,205.8,89.9052376894,4,212.38,215.02,202.0,207.28,172.383846981
167.52,165.2,107.16,15.72,52.4701023013,181.26,179.48,128.06,86.46,119.174083857,2,177.42,175.48,137.74,133.04,149.204999765
202.08,199.9,200.04,190.78,109.357156607,209.08,208.22,209.04,196.58,142.457539779,3,206.08,203.52,206.04,195.98,197.418984551
150.28,152.6,141.28,155.48,124.982824106,164.28,166.38,157.44,166.04,173.774189367,1,160.28,162.7,154.72,164.4,171.29033704
211.98,209.62,78.26,3.66,58.5724219185,218.98,216.62,177.6,168.96,134.959731002,2,215.98,213.62,216.7,220.0,170.913472628
190.26,189.52,200.22,182.0,109.539516983,204.26,203.8,209.02,189.72,120.499015516,5,200.26,200.42,205.82,190.16,189.55651716
215.22,218.12,215.74,173.32,103.802592654,223.22,226.92,225.02,210.62,166.774096685,2,222.22,224.18,220.86,214.64,183.780339116
201.08,200.06,187.3,217.32,96.4095313838,201.64,202.06,188.22,217.32,116.017731299,4,195.64,196.06,184.06,211.32,183.010809553
149.74,151.92,111.22,65.42,91.1085853327,168.74,170.92,137.22,75.82,99.6339799518,5,175.74,178.0,153.22,159.02,182.364446365
195.14,198.36,187.58,183.48,77.9485927859,198.22,202.08,187.58,189.58,106.986000065,4,188.98,190.92,181.58,198.52,171.38277822
159.12,164.68,36.62,11.26,38.8767044823,175.36,177.86,88.96,95.6,119.699190858,2,171.56,174.62,111.48,143.12,152.993905016
182.94,184.7,166.72,186.04,99.6902394552,194.26,196.1,179.72,195.84,127.194013393,4,192.9,194.42,181.72,199.36,187.841511034
214.68,216.16,230.88,48.86,102.544370729,219.68,222.36,232.88,102.5,162.02583964,2,217.68,217.18,232.88,120.72,182.168944148
221.66,220.36,225.42,51.88,95.0637566774,228.66,227.36,232.42,63.16,123.364795776,4,225.66,224.36,229.42,162.4,195.842290774
151.8,152.08,158.74,120.94,101.423581036,164.14,165.08,168.34,140.5,110.045805435,5,164.54,163.08,167.02,146.1,180.855118181
200.72,201.76,193.58,194.22,94.0074449734,209.72,209.72,202.74,203.64,110.296341358,5,199.72,202.52,190.54,200.3,168.562480726
221.66,219.36,208.88,213.26,88.8854549361,229.42,226.64,217.12,226.26,135.512756645,3,222.82,221.08,215.32,216.5,181.582172992
203.0,202.2,46.22,129.06,74.2018019402,210.0,208.88,57.54,137.7,85.1671088945,5,207.0,206.52,178.76,210.88,176.469931522
210.0,208.22,191.62,203.4,91.3635242403,218.0,219.92,209.26,216.1,155.984877422,2,217.0,216.86,210.18,214.02,177.785226208
174.82,174.62,184.54,189.8,106.802759497,181.42,181.62,190.9,193.86,177.530752462,1,179.22,178.62,188.22,193.26,169.109234075
209.66,208.08,200.5,197.96,105.874768793,216.66,215.08,208.1,207.36,124.939308142,4,213.66,214.48,206.78,206.08,182.508664888
135.92,133.64,78.8,117.42,61.9261631624,149.52,147.56,97.56,128.8,85.2067149405,4,147.52,145.56,144.04,140.66,177.586206322
220.9,222.24,129.76,218.12,125.485871585,228.34,228.96,213.74,225.12,189.684144832,1,227.34,226.52,204.36,222.12,186.191711134
132.18,138.8,143.12,76.6,94.1439958504,146.1,148.84,156.12,82.46,107.595240716,5,146.66,148.86,158.12,145.54,171.443918576
227.48,227.9,222.16,230.76,94.7616121275,236.72,237.14,231.24,236.4,147.817518551,3,226.0,226.74,221.0,226.12,183.959920205
186.34,186.86,165.92,187.04,84.9821016949,193.14,193.98,170.92,197.04,130.660975766,3,192.46,192.98,173.92,199.44,178.389382157
167.42,165.44,162.0,159.12,86.8805755244,181.98,180.44,175.62,176.4,170.428799058,1,182.28,182.5,176.4,180.84,161.861049858
211.14,213.82,158.9,134.24,77.3376174016,217.14,219.82,230.0,200.78,154.100602293,2,216.14,218.82,235.92,215.18,178.911304758
172.16,174.88,119.56,187.96,111.041371108,185.16,188.94,148.84,201.36,166.279860119,2,187.16,190.74,155.28,200.38,183.10100472
189.66,188.84,178.3,188.54,82.7863943433,204.22,203.16,193.3,202.86,137.50864758,3,201.5,199.72,189.3,200.22,196.233478229
207.06,207.34,206.12,197.4,91.6986345505,213.7,213.02,213.12,203.36,109.167961196,4,211.42,212.02,210.12,204.84,190.66543343
133.26,135.18,148.34,117.92,93.9512453045,143.68,143.62,155.34,125.36,134.297348046,3,138.38,140.62,152.18,118.76,164.585779652
187.2,185.42,186.14,85.74,97.9448580599,194.2,193.7,192.54,181.7,174.976640218,1,191.2,190.7,190.74,181.0,168.162776549
234.18,235.08,220.52,233.0,116.506810903,243.18,244.08,227.68,241.92,129.057530914,5,233.18,234.08,220.44,232.16,185.051977003
216.72,216.32,211.3,29.5,66.1117061581,223.72,223.32,218.3,156.5,145.120918947,2,220.72,220.32,215.3,169.44,162.275200981
206.44,205.06,203.2,143.24,94.9598292033,213.84,212.14,210.2,171.98,115.774068434,3,208.04,206.98,205.2,208.26,171.661824919
202.84,202.04,18.64,188.4,77.7263566429,209.7,210.4,164.0,196.4,144.20156151,2,202.18,202.44,216.44,189.4,174.664074505
209.18,211.4,200.32,204.66,76.0394552343,216.18,218.4,207.04,211.38,113.635412961,3,213.18,215.4,204.6,208.94,165.084888136
184.44,183.04,172.8,194.48,109.905315007,196.44,195.04,187.96,205.48,124.189739739,5,197.8,197.04,195.24,209.48,185.632212063
202.48,200.84,154.76,181.56,84.6054905182,211.3,208.12,198.98,188.56,160.123498523,1,201.86,203.2,195.6,185.56,152.555651047
188.12,187.48,197.92,159.7,97.9885698903,193.28,192.64,204.24,165.42,128.854947159,3,190.88,190.4,202.6,162.78,167.554784447
230.7,232.4,218.36,237.44,163.889515875,236.7,239.64,226.36,243.76,202.523787173,1,235.7,238.56,225.64,242.12,199.82096019
162.92,160.92,144.98,147.1,114.269875934,176.0,176.0,159.74,167.54,178.788834052,1,176.14,176.42,162.78,168.18,171.398831617
162.56,161.04,118.88,152.0,95.1334303406,166.96,167.0,159.06,158.76,140.052977236,2,164.54,162.44,172.12,154.6,174.295611734
211.52,210.6,198.88,197.94,94.5014785763,219.44,218.6,212.48,212.86,164.94745292,2,218.28,217.6,210.48,205.18,188.877262306
129.96,130.1,141.78,123.04,122.830262461,145.8,144.04,157.26,135.62,169.243370549,1,144.72,143.06,157.9,134.62,166.564955065
192.64,196.04,177.46,78.06,77.9203585035,199.64,203.04,184.06,89.06,81.9316458747,5,196.64,200.04,181.54,212.1,173.458549553
180.58,186.7,171.56,146.4,82.3308927873,189.58,194.74,182.64,178.64,152.606104237,2,186.58,191.82,179.24,179.98,176.779019218
203.58,203.2,71.06,203.02,80.0587706424,210.58,210.2,133.42,210.02,127.2677936,3,205.74,205.2,199.8,205.02,158.673007814
220.02,221.66,201.36,222.14,110.156568002,228.14,230.26,210.76,229.14,147.734936118,3,226.58,228.06,209.48,226.14,191.789214099
142.02,141.72,107.34,23.02,66.0545233937,156.02,155.72,142.38,89.08,149.433066433,2,154.3,154.0,146.12,109.54,156.862409665
202.66,200.52,207.16,162.4,91.2747406733,216.58,213.8,216.84,181.4,125.753496138,3,213.94,211.8,215.0,188.4,188.312415863
135.66,134.82,18.56,27.02,55.0242853368,155.26,155.1,30.4,36.12,68.9696317342,5,158.56,156.38,151.12,128.52,170.660003353
227.4,228.74,48.14,132.3,78.4630208298,234.4,235.74,185.56,233.1,167.906752659,1,231.4,232.74,179.12,219.8,161.126706122
232.28,232.58,233.16,153.18,84.8638244184,243.08,240.58,242.16,204.84,167.480919381,1,240.24,239.58,239.16,202.38,162.080206669
208.88,209.22,203.9,197.68,106.013614082,211.8,214.22,203.1,203.68,118.991242831,4,211.08,212.22,202.7,202.68,182.173861699
192.72,190.52,135.58,86.84,86.6052645898,199.88,198.32,147.02,95.26,92.8594105443,5,196.88,195.32,185.68,217.48,165.461003981
207.66,206.6,205.28,139.56,82.2255968161,214.16,213.48,213.28,169.2,155.501123302,2,207.4,206.76,206.28,172.04,161.435624751
189.28,187.92,196.64,158.34,98.0380889332,194.56,194.4,203.64,161.14,129.007225523,3,193.16,190.98,200.64,160.82,167.368091725
120.26,124.22,125.6,41.34,79.7053901936,144.26,148.22,154.06,100.52,141.235089571,2,150.26,154.22,165.14,147.08,166.390543688
175.1,169.46,192.86,87.86,115.05544097,187.3,183.58,199.86,139.84,181.974205971,1,184.26,180.78,196.86,139.7,176.612200067
223.12,223.54,203.96,220.48,103.98458733,230.72,231.46,224.24,227.4,173.245472752,1,228.92,229.02,219.94,224.56,166.202062471
195.12,194.92,98.98,137.8,96.1645976909,203.12,202.42,173.08,163.52,173.776126012,1,202.12,200.7,167.74,163.44,167.829294989
165.56,160.7,150.28,115.12,85.8392813462,170.84,168.5,157.28,129.0,161.4191093,1,170.16,167.34,154.28,127.58,154.026596565
224.96,222.64,226.04,223.58,119.430262562,239.64,237.64,239.92,231.58,183.680410771,1,236.52,233.64,237.36,230.58,177.68890505
126.04,129.98,128.22,42.18,87.4142577818,144.04,148.24,147.22,73.72,127.16287049,3,145.04,150.24,154.22,128.42,181.386591728
216.68,216.96,211.2,121.04,71.1324747194,229.56,230.72,217.92,208.24,169.008409463,1,227.64,228.88,216.64,195.96,159.756095349
201.3,201.26,188.52,224.04,122.722885378,213.14,214.26,195.24,231.04,179.741797202,1,211.28,212.26,194.08,228.04,174.138337419
164.1,162.68,141.5,71.08,69.5756443808,177.18,176.76,159.22,155.38,145.277532545,2,175.18,174.66,159.82,186.14,179.970758662
197.12,197.02,13.02,61.26,80.7470220484,200.56,198.34,154.74,92.24,131.259026772,2,195.0,193.78,195.38,103.96,165.153420086
165.34,161.24,172.08,95.84,107.899916976,167.62,164.88,176.86,107.52,115.225035632,5,167.06,163.44,189.14,114.64,166.994290975
188.92,190.72,204.74,34.5,68.0158290073,202.2,202.66,213.98,70.68,99.0034405688,4,199.64,199.14,203.02,169.26,169.928373527
217.5,220.6,216.98,159.26,84.7410379092,224.5,227.6,222.34,207.0,153.866917253,2,221.5,224.6,215.92,227.26,177.90281861
217.86,218.28,221.78,209.4,114.70619609,220.46,223.02,221.78,215.08,129.910436967,4,211.78,215.04,215.78,208.34,190.666833938
182.46,183.1,131.9,202.28,86.1898203759,189.46,190.1,153.86,209.28,144.161890065,2,184.62,185.74,154.62,206.28,166.136183008
225.78,228.94,219.8,213.04,75.4754034656,235.7,236.3,226.8,220.84,133.28949611,3,233.74,234.02,223.8,219.52,196.180064942
201.4,201.12,194.32,198.78,100.235985156,208.4,208.12,201.6,205.5,131.885728506,3,205.4,205.12,197.48,203.06,173.989574804
208.7,208.16,140.56,169.22,86.6744363328,217.9,216.72,194.18,189.56,138.299073072,2,207.3,208.04,213.42,194.04,159.375636319
175.34,175.06,178.62,91.78,91.7907429482,182.06,182.5,184.98,120.08,124.051692955,3,177.86,176.06,182.3,159.56,196.026589376
72.18,77.62,8.62,10.24,45.6451612289,102.9,102.9,63.06,44.44,110.740879993,2,126.26,125.56,146.54,74.02,159.1863312
210.94,212.02,207.72,212.16,94.9591609946,217.3,219.02,212.72,218.68,137.388469038,3,211.58,212.02,210.72,213.46,172.514966038
185.52,184.94,165.1,187.3,85.7567281608,194.18,192.94,173.1,193.18,148.839727302,1,185.28,185.94,166.08,184.42,147.711549032
165.12,164.84,46.26,136.16,71.9052066062,179.12,178.88,65.0,157.28,92.9748872389,5,177.12,176.78,165.62,160.8,170.04458434
213.0,213.26,199.04,210.26,91.6783423904,220.72,220.02,211.68,218.26,148.068045254,2,220.84,221.42,213.68,219.38,163.357671211
170.24,172.94,162.92,33.38,70.0226467873,184.64,183.1,174.52,40.54,80.8471542467,5,181.2,181.58,171.72,143.54,183.753131516
132.66,139.6,118.4,133.72,96.2785397597,145.86,149.28,136.8,140.44,143.405660988,2,142.74,147.44,143.8,139.28,161.707449938
157.18,154.58,174.66,51.28,77.1776822044,170.84,168.58,183.22,62.1,87.6784953815,5,167.78,166.58,180.78,122.46,179.175432916
209.62,209.16,184.14,215.1,138.519030811,219.42,219.56,197.1,222.1,190.78303257,1,217.22,217.08,193.5,219.1,184.587929287
213.1,214.48,171.52,36.96,75.8782578722,221.1,221.84,215.06,146.64,138.005247692,2,220.1,220.84,219.94,187.16,148.302715068
209.44,204.66,190.86,96.7,86.7654219527,216.0,215.8,198.96,190.0,137.1693371,2,215.0,214.16,198.18,231.42,166.622081497
210.72,210.78,81.64,204.0,66.2062780028,218.72,219.24,151.58,216.5,121.742965402,3,211.72,210.94,223.1,210.38,181.381571413
232.2,232.16,222.6,235.36,146.659312298,238.2,239.72,228.76,241.68,196.849372176,1,237.2,238.72,227.84,240.04,193.817460049
171.1,170.72,186.14,50.1,69.643502083,185.1,184.72,198.9,76.62,100.539645681,4,183.1,182.72,195.22,157.24,170.936365497
233.6,233.38,229.06,219.72,125.16647637,241.2,240.38,236.06,227.92,176.99283601,1,235.7,237.38,233.06,220.6,171.877751631
236.58,236.16,221.28,235.52,103.530684023,243.7,243.72,228.28,239.24,160.042119513,1,240.08,237.48,225.28,234.56,157.017821332
203.06,205.56,193.84,34.8,75.3345190915,212.46,213.12,200.04,48.44,85.864100044,5,199.46,200.12,190.64,187.44,184.27936542
132.32,131.02,132.88,139.12,90.4575853414,145.84,145.02,146.96,151.48,157.284738085,1,145.64,143.66,144.8,150.76,150.810619952
217.44,218.62,211.02,213.64,104.004514437,224.44,225.62,218.02,219.72,133.643764745,3,220.0,222.62,215.02,216.48,195.643063723
208.3,209.84,194.06,210.28,110.05313423,217.02,218.56,200.22,219.2,147.635638901,3,207.86,209.4,193.5,211.68,183.26023635
201.9,199.98,192.14,179.3,99.8212398347,208.76,209.38,199.5,181.22,153.898452063,2,201.84,201.78,195.04,171.86,175.324716592
163.54,164.24,29.7,7.36,49.7058437452,177.54,178.88,117.7,128.28,143.693889175,2,175.54,177.6,130.26,139.84,152.514559256
198.18,198.68,67.38,198.86,76.9008419091,208.82,212.64,88.24,201.86,83.5961345178,5,214.34,217.64,209.62,216.86,186.666196731
233.42,230.4,232.72,224.08,89.2591887251,242.22,241.8,240.44,232.64,159.232430684,1,234.76,231.96,234.0,224.24,153.028496056
197.34,198.08,198.64,7.52,77.2440255346,201.74,201.52,205.32,135.98,148.077674734,2,196.38,195.52,202.96,181.38,180.136359901
180.28,180.06,168.16,183.88,99.3221043333,194.24,194.06,182.84,196.68,148.763248705,2,190.32,190.06,179.48,189.88,176.667738403
182.0,181.3,94.68,112.34,85.0717550957,189.0,188.3,104.24,124.8,91.7942503208,5,186.0,185.3,187.26,149.68,186.816819177
189.88,184.4,85.04,154.16,72.8435456938,201.04,199.12,116.22,169.0,102.923455833,4,197.72,194.5,189.62,171.0,170.488564592
202.62,200.72,62.8,43.28,69.6468477575,209.62,207.72,161.3,127.08,165.649349311,1,206.62,204.72,153.44,112.58,158.491297211
116.14,118.02,15.4,144.32,84.1654018984,135.26,137.66,24.08,160.72,105.884393671,4,142.62,143.34,115.12,166.12,184.402503375
157.02,156.66,128.08,17.7,87.7335887364,165.5,164.66,144.58,99.46,157.318738775,2,164.18,163.66,152.48,156.42,179.361389562
165.06,165.06,119.32,172.08,78.2564368769,179.06,178.98,147.84,185.76,148.589192443,2,177.06,176.98,154.46,182.96,180.314735876
120.24,121.82,107.62,133.26,80.320541701,133.24,135.14,129.5,140.46,118.226167468,3,135.24,136.18,139.22,139.46,172.609476805
210.82,211.24,198.58,139.2,97.158416309,217.82,217.76,205.58,193.32,149.805988043,2,214.82,215.8,202.58,206.42,170.583544552
236.04,233.9,232.86,232.66,99.1316486608,244.04,241.58,240.3,240.66,155.174585689,1,237.04,235.22,234.34,233.66,153.439496014
161.1,161.08,151.34,95.06,98.5896585248,172.78,170.44,164.28,112.96,114.233055567,5,170.54,167.96,163.76,154.06,187.259791408
193.72,194.4,58.22,120.46,74.4356593025,200.72,201.4,167.0,177.98,170.041758696,1,196.28,197.6,153.78,169.52,160.2139399
231.2,230.32,129.46,146.74,64.9329529907,245.12,243.72,195.34,213.54,165.154568732,1,242.5,240.24,193.26,207.6,158.898957979
194.46,194.72,202.08,43.86,87.6556165825,205.5,205.72,209.08,80.76,117.171682976,4,198.04,196.28,204.64,174.76,186.095880156
204.18,204.66,208.08,79.58,87.2530187232,210.62,211.68,215.08,102.06,103.643047456,5,207.9,208.64,211.92,223.58,187.305916463
198.6,199.64,203.24,185.02,109.159034926,206.96,206.16,210.24,192.02,167.728523282,1,205.68,204.32,207.24,189.02,165.336440479
106.22,108.22,92.42,123.92,69.8096028938,119.34,122.22,114.8,132.08,111.617356655,3,121.78,121.22,129.22,133.22,155.088895788
141.02,142.18,14.32,14.7,54.525773308,156.46,157.38,25.06,22.24,71.4908011575,5,153.1,154.9,143.42,128.56,174.424365703
155.28,152.26,48.68,133.44,78.2130512117,160.46,157.86,102.24,140.44,153.810267299,1,158.24,156.34,95.72,137.44,145.763923269
